State,Year,Month,Indicator,Actual Deaths,Percent Pending Investigation,State Name
NM,2022,February,"Opioids (T40.0-T40.4,T40.6)",791,0.087722796,New Mexico
NM,2022,February,"Synthetic opioids, excl. methadone (T40.4)",660,0.087722796,New Mexico
NM,2022,February,Natural & semi-synthetic opioids (T40.2),145,0.087722796,New Mexico
NM,2022,February,Heroin (T40.1),144,0.087722796,New Mexico
NM,2022,February,Methadone (T40.3),68,0.087722796,New Mexico
NM,2022,January,Heroin (T40.1),156,0.088581092,New Mexico
NM,2022,January,Psychostimulants with abuse potential (T43.6),543,0.088581092,New Mexico
NM,2022,January,"Opioids (T40.0-T40.4,T40.6)",764,0.088581092,New Mexico
NJ,2022,March,Heroin (T40.1),369,0.240067219,New Jersey
NM,2022,February,Cocaine (T40.5),136,0.087722796,New Mexico
NJ,2022,March,Cocaine (T40.5),0,0.240067219,New Jersey
NM,2022,January,Cocaine (T40.5),127,0.088581092,New Mexico
MS,2022,March,"Opioids (T40.0-T40.4,T40.6)",515,0.097205952,Mississippi
MT,2022,January,Heroin (T40.1),19,0.0,Montana
CT,2022,February,Psychostimulants with abuse potential (T43.6),94,0.025632262,Connecticut
MT,2022,March,Cocaine (T40.5),10,0.0,Montana
MT,2022,January,Psychostimulants with abuse potential (T43.6),75,0.0,Montana
MT,2022,January,Number of Drug Overdose Deaths,185,0.0,Montana
MT,2022,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",32,0.0,Montana
MT,2022,January,Natural & semi-synthetic opioids (T40.2),28,0.0,Montana
MT,2022,January,Cocaine (T40.5),10,0.0,Montana
NM,2022,January,Methadone (T40.3),66,0.088581092,New Mexico
MT,2022,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",94,0.0,Montana
MS,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",503,0.097205952,Mississippi
MS,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",126,0.097205952,Mississippi
MS,2022,March,Cocaine (T40.5),90,0.097205952,Mississippi
MS,2022,March,Natural & semi-synthetic opioids (T40.2),120,0.097205952,Mississippi
MS,2022,March,Number of Drug Overdose Deaths,722,0.097205952,Mississippi
MS,2022,March,Psychostimulants with abuse potential (T43.6),293,0.097205952,Mississippi
MS,2022,March,"Synthetic opioids, excl. methadone (T40.4)",450,0.097205952,Mississippi
MS,2022,March,Heroin (T40.1),32,0.097205952,Mississippi
MT,2022,January,"Synthetic opioids, excl. methadone (T40.4)",72,0.0,Montana
NJ,2022,March,Natural & semi-synthetic opioids (T40.2),312,0.240067219,New Jersey
NJ,2022,March,Number of Drug Overdose Deaths,0,0.240067219,New Jersey
NJ,2022,March,Psychostimulants with abuse potential (T43.6),292,0.240067219,New Jersey
NM,2022,March,"Synthetic opioids, excl. methadone (T40.4)",663,0.091823698,New Mexico
NM,2022,March,Heroin (T40.1),133,0.091823698,New Mexico
NH,2022,February,Psychostimulants with abuse potential (T43.6),69,0.042689434,New Hampshire
NH,2022,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",46,0.042689434,New Hampshire
NH,2022,February,Number of Drug Overdose Deaths,471,0.042689434,New Hampshire
NH,2022,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",406,0.042689434,New Hampshire
NH,2022,February,"Opioids (T40.0-T40.4,T40.6)",408,0.042689434,New Hampshire
NH,2022,February,Cocaine (T40.5),47,0.042689434,New Hampshire
NM,2022,March,Psychostimulants with abuse potential (T43.6),563,0.091823698,New Mexico
NH,2022,February,"Synthetic opioids, excl. methadone (T40.4)",376,0.042689434,New Hampshire
NH,2022,February,Methadone (T40.3),13,0.042689434,New Hampshire
TX,2022,March,Cocaine (T40.5),0,0.273292577,Texas
TX,2022,March,Natural & semi-synthetic opioids (T40.2),613,0.273292577,Texas
TX,2022,March,Number of Drug Overdose Deaths,0,0.273292577,Texas
TX,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.273292577,Texas
TX,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",709,0.273292577,Texas
TX,2022,March,Methadone (T40.3),120,0.273292577,Texas
TX,2022,March,"Opioids (T40.0-T40.4,T40.6)",0,0.273292577,Texas
NH,2022,February,Natural & semi-synthetic opioids (T40.2),35,0.042689434,New Hampshire
NM,2022,March,Number of Drug Overdose Deaths,0,0.091823698,New Mexico
NM,2022,March,Natural & semi-synthetic opioids (T40.2),146,0.091823698,New Mexico
NM,2022,March,Cocaine (T40.5),144,0.091823698,New Mexico
NJ,2022,March,"Synthetic opioids, excl. methadone (T40.4)",0,0.240067219,New Jersey
NJ,2022,March,"Opioids (T40.0-T40.4,T40.6)",0,0.240067219,New Jersey
NJ,2022,March,Methadone (T40.3),121,0.240067219,New Jersey
NJ,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",425,0.240067219,New Jersey
NJ,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.240067219,New Jersey
TN,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.137249805,Tennessee
TN,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",636,0.137249805,Tennessee
TN,2022,March,Methadone (T40.3),71,0.137249805,Tennessee
TN,2022,March,"Opioids (T40.0-T40.4,T40.6)",0,0.137249805,Tennessee
TN,2022,March,Heroin (T40.1),133,0.137249805,Tennessee
TN,2022,March,"Synthetic opioids, excl. methadone (T40.4)",0,0.137249805,Tennessee
TN,2022,March,Psychostimulants with abuse potential (T43.6),0,0.137249805,Tennessee
TN,2022,March,Number of Drug Overdose Deaths,0,0.137249805,Tennessee
TN,2022,March,Natural & semi-synthetic opioids (T40.2),577,0.137249805,Tennessee
TN,2022,March,Cocaine (T40.5),659,0.137249805,Tennessee
NM,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",750,0.091823698,New Mexico
NM,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",203,0.091823698,New Mexico
NM,2022,March,Methadone (T40.3),65,0.091823698,New Mexico
NM,2022,March,"Opioids (T40.0-T40.4,T40.6)",788,0.091823698,New Mexico
FL,2022,January,Natural & semi-synthetic opioids (T40.2),0,0.144280575,Florida
FL,2022,January,Methadone (T40.3),166,0.144280575,Florida
MT,2022,January,"Opioids (T40.0-T40.4,T40.6)",109,0.0,Montana
FL,2022,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.144280575,Florida
HI,2022,January,Natural & semi-synthetic opioids (T40.2),29,0.317700454,Hawaii
HI,2022,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",34,0.317700454,Hawaii
HI,2022,January,Number of Drug Overdose Deaths,274,0.317700454,Hawaii
HI,2022,January,"Opioids (T40.0-T40.4,T40.6)",91,0.317700454,Hawaii
HI,2022,January,Psychostimulants with abuse potential (T43.6),187,0.317700454,Hawaii
HI,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",88,0.323332581,Hawaii
HI,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",37,0.323332581,Hawaii
HI,2022,March,"Opioids (T40.0-T40.4,T40.6)",100,0.323332581,Hawaii
HI,2022,January,Cocaine (T40.5),19,0.317700454,Hawaii
HI,2022,March,Heroin (T40.1),18,0.323332581,Hawaii
HI,2022,March,Psychostimulants with abuse potential (T43.6),182,0.323332581,Hawaii
HI,2022,March,Number of Drug Overdose Deaths,277,0.323332581,Hawaii
HI,2022,March,Natural & semi-synthetic opioids (T40.2),29,0.323332581,Hawaii
HI,2022,March,Cocaine (T40.5),21,0.323332581,Hawaii
AR,2022,March,Psychostimulants with abuse potential (T43.6),263,0.0,Arkansas
GA,2022,January,Heroin (T40.1),323,0.173877193,Georgia
GA,2022,February,Methadone (T40.3),63,0.178510558,Georgia
GA,2022,February,Heroin (T40.1),317,0.178510558,Georgia
HI,2022,March,"Synthetic opioids, excl. methadone (T40.4)",63,0.323332581,Hawaii
GA,2022,February,Natural & semi-synthetic opioids (T40.2),505,0.178510558,Georgia
HI,2022,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",78,0.317700454,Hawaii
HI,2022,January,Heroin (T40.1),19,0.317700454,Hawaii
AR,2022,January,Natural & semi-synthetic opioids (T40.2),102,0.0,Arkansas
AR,2022,January,Methadone (T40.3),13,0.0,Arkansas
AR,2022,January,Cocaine (T40.5),64,0.0,Arkansas
HI,2022,February,Natural & semi-synthetic opioids (T40.2),30,0.314536059,Hawaii
HI,2022,February,"Synthetic opioids, excl. methadone (T40.4)",58,0.314536059,Hawaii
HI,2022,February,Cocaine (T40.5),20,0.314536059,Hawaii
HI,2022,February,"Opioids (T40.0-T40.4,T40.6)",96,0.314536059,Hawaii
HI,2022,February,Psychostimulants with abuse potential (T43.6),183,0.314536059,Hawaii
HI,2022,January,"Synthetic opioids, excl. methadone (T40.4)",53,0.317700454,Hawaii
HI,2022,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",83,0.314536059,Hawaii
HI,2022,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36,0.314536059,Hawaii
AR,2022,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",379,0.0,Arkansas
AR,2022,January,"Synthetic opioids, excl. methadone (T40.4)",317,0.0,Arkansas
AR,2022,March,Cocaine (T40.5),60,0.0,Arkansas
AR,2022,March,Natural & semi-synthetic opioids (T40.2),104,0.0,Arkansas
AR,2022,March,Number of Drug Overdose Deaths,645,0.0,Arkansas
HI,2022,February,Heroin (T40.1),18,0.314536059,Hawaii
AR,2022,March,"Synthetic opioids, excl. methadone (T40.4)",333,0.0,Arkansas
HI,2022,February,Number of Drug Overdose Deaths,275,0.314536059,Hawaii
AR,2022,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",113,0.0,Arkansas
GA,2022,February,"Synthetic opioids, excl. methadone (T40.4)",0,0.178510558,Georgia
GA,2022,February,"Opioids (T40.0-T40.4,T40.6)",0,0.178510558,Georgia
GA,2022,March,"Synthetic opioids, excl. methadone (T40.4)",0,0.177763413,Georgia
GA,2022,March,Psychostimulants with abuse potential (T43.6),972,0.177763413,Georgia
GA,2022,March,Number of Drug Overdose Deaths,0,0.177763413,Georgia
GA,2022,March,Natural & semi-synthetic opioids (T40.2),492,0.177763413,Georgia
GA,2022,March,Cocaine (T40.5),518,0.177763413,Georgia
CT,2022,February,Heroin (T40.1),108,0.025632262,Connecticut
CT,2022,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.025713551,Connecticut
CT,2022,January,Cocaine (T40.5),539,0.025713551,Connecticut
GA,2022,March,Heroin (T40.1),302,0.177763413,Georgia
CT,2022,January,Methadone (T40.3),126,0.025713551,Connecticut
CT,2022,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",310,0.025713551,Connecticut
CT,2022,January,Number of Drug Overdose Deaths,0,0.025713551,Connecticut
CT,2022,January,"Opioids (T40.0-T40.4,T40.6)",0,0.025713551,Connecticut
CT,2022,January,Psychostimulants with abuse potential (T43.6),92,0.025713551,Connecticut
CT,2022,January,Heroin (T40.1),109,0.025713551,Connecticut
CT,2022,February,Cocaine (T40.5),562,0.025632262,Connecticut
CT,2022,February,Natural & semi-synthetic opioids (T40.2),190,0.025632262,Connecticut
FL,2022,January,"Synthetic opioids, excl. methadone (T40.4)",0,0.144280575,Florida
CT,2022,January,Natural & semi-synthetic opioids (T40.2),192,0.025713551,Connecticut
GA,2022,February,Cocaine (T40.5),497,0.178510558,Georgia
GA,2022,March,"Opioids (T40.0-T40.4,T40.6)",0,0.177763413,Georgia
GA,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",533,0.177763413,Georgia
GA,2022,February,Psychostimulants with abuse potential (T43.6),989,0.178510558,Georgia
GA,2022,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.178510558,Georgia
GA,2022,February,Number of Drug Overdose Deaths,0,0.178510558,Georgia
GA,2022,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",549,0.178510558,Georgia
GA,2022,January,Psychostimulants with abuse potential (T43.6),981,0.173877193,Georgia
GA,2022,January,"Opioids (T40.0-T40.4,T40.6)",0,0.173877193,Georgia
GA,2022,January,Number of Drug Overdose Deaths,0,0.173877193,Georgia
GA,2022,January,"Synthetic opioids, excl. methadone (T40.4)",0,0.173877193,Georgia
GA,2022,March,Methadone (T40.3),56,0.177763413,Georgia
GA,2022,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.173877193,Georgia
GA,2022,January,Methadone (T40.3),65,0.173877193,Georgia
GA,2022,January,Natural & semi-synthetic opioids (T40.2),509,0.173877193,Georgia
GA,2022,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",555,0.173877193,Georgia
AR,2022,March,"Opioids (T40.0-T40.4,T40.6)",403,0.0,Arkansas
AR,2022,March,Methadone (T40.3),10,0.0,Arkansas
AR,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",112,0.0,Arkansas
AR,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",392,0.0,Arkansas
GA,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.177763413,Georgia
GA,2022,January,Cocaine (T40.5),508,0.173877193,Georgia
AR,2022,January,Number of Drug Overdose Deaths,634,0.0,Arkansas
CT,2022,February,Methadone (T40.3),122,0.025632262,Connecticut
AR,2022,January,Psychostimulants with abuse potential (T43.6),245,0.0,Arkansas
WY,2022,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",63,0.016520734,Wyoming
WY,2022,February,Number of Drug Overdose Deaths,109,0.016520734,Wyoming
WY,2022,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27,0.016520734,Wyoming
WI,2022,March,Psychostimulants with abuse potential (T43.6),412,0.14018766,Wisconsin
AZ,2022,January,"Opioids (T40.0-T40.4,T40.6)",0,0.038403885,Arizona
AZ,2022,January,Number of Drug Overdose Deaths,0,0.038403885,Arizona
AZ,2022,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",308,0.038403885,Arizona
AZ,2022,January,Natural & semi-synthetic opioids (T40.2),246,0.038403885,Arizona
WY,2022,February,Psychostimulants with abuse potential (T43.6),47,0.016520734,Wyoming
WI,2022,March,Cocaine (T40.5),613,0.14018766,Wisconsin
WI,2022,March,Number of Drug Overdose Deaths,0,0.14018766,Wisconsin
WI,2022,March,"Synthetic opioids, excl. methadone (T40.4)",0,0.14018766,Wisconsin
WI,2022,March,Heroin (T40.1),155,0.14018766,Wisconsin
WI,2022,March,"Opioids (T40.0-T40.4,T40.6)",0,0.14018766,Wisconsin
WI,2022,March,Methadone (T40.3),55,0.14018766,Wisconsin
WI,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",370,0.14018766,Wisconsin
WI,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.14018766,Wisconsin
AZ,2022,January,Psychostimulants with abuse potential (T43.6),0,0.038403885,Arizona
WI,2022,March,Natural & semi-synthetic opioids (T40.2),325,0.14018766,Wisconsin
WY,2022,February,"Opioids (T40.0-T40.4,T40.6)",68,0.016520734,Wyoming
WY,2022,February,"Synthetic opioids, excl. methadone (T40.4)",43,0.016520734,Wyoming
WY,2022,February,Natural & semi-synthetic opioids (T40.2),25,0.016520734,Wyoming
FL,2022,January,Cocaine (T40.5),0,0.144280575,Florida
AR,2022,January,"Opioids (T40.0-T40.4,T40.6)",390,0.0,Arkansas
WY,2022,January,"Synthetic opioids, excl. methadone (T40.4)",39,0.0,Wyoming
WY,2022,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",59,0.0,Wyoming
WY,2022,January,Natural & semi-synthetic opioids (T40.2),25,0.0,Wyoming
WY,2022,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27,0.0,Wyoming
WY,2022,January,Number of Drug Overdose Deaths,106,0.0,Wyoming
WY,2022,January,"Opioids (T40.0-T40.4,T40.6)",64,0.0,Wyoming
WY,2022,January,Psychostimulants with abuse potential (T43.6),46,0.0,Wyoming
WY,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",68,0.016469038,Wyoming
WY,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29,0.016469038,Wyoming
WY,2022,March,"Opioids (T40.0-T40.4,T40.6)",73,0.016469038,Wyoming
WY,2022,March,Heroin (T40.1),12,0.016469038,Wyoming
WY,2022,March,"Synthetic opioids, excl. methadone (T40.4)",46,0.016469038,Wyoming
WY,2022,March,Psychostimulants with abuse potential (T43.6),48,0.016469038,Wyoming
WY,2022,March,Number of Drug Overdose Deaths,115,0.016469038,Wyoming
WY,2022,March,Natural & semi-synthetic opioids (T40.2),27,0.016469038,Wyoming
WY,2022,January,Heroin (T40.1),11,0.0,Wyoming
WY,2022,February,Heroin (T40.1),11,0.016520734,Wyoming
AZ,2022,January,Heroin (T40.1),99,0.038403885,Arizona
AZ,2022,February,Methadone (T40.3),71,0.038324123,Arizona
CT,2022,February,"Synthetic opioids, excl. methadone (T40.4)",0,0.025632262,Connecticut
AZ,2022,February,Number of Drug Overdose Deaths,0,0.038324123,Arizona
WI,2022,January,"Opioids (T40.0-T40.4,T40.6)",0,0.143845358,Wisconsin
WI,2022,January,Number of Drug Overdose Deaths,0,0.143845358,Wisconsin
WI,2022,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",372,0.143845358,Wisconsin
WI,2022,January,Natural & semi-synthetic opioids (T40.2),316,0.143845358,Wisconsin
WI,2022,January,Methadone (T40.3),63,0.143845358,Wisconsin
WI,2022,January,Cocaine (T40.5),578,0.143845358,Wisconsin
WI,2022,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.143845358,Wisconsin
WI,2022,January,"Synthetic opioids, excl. methadone (T40.4)",0,0.143845358,Wisconsin
WI,2022,January,Psychostimulants with abuse potential (T43.6),381,0.143845358,Wisconsin
AR,2022,February,Natural & semi-synthetic opioids (T40.2),108,0.0,Arkansas
AR,2022,February,Number of Drug Overdose Deaths,634,0.0,Arkansas
AR,2022,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",381,0.0,Arkansas
AR,2022,February,Psychostimulants with abuse potential (T43.6),249,0.0,Arkansas
AR,2022,February,"Opioids (T40.0-T40.4,T40.6)",393,0.0,Arkansas
AR,2022,February,Cocaine (T40.5),64,0.0,Arkansas
AR,2022,February,"Synthetic opioids, excl. methadone (T40.4)",323,0.0,Arkansas
AR,2022,February,Methadone (T40.3),10,0.0,Arkansas
AZ,2022,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",310,0.038324123,Arizona
AR,2022,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",116,0.0,Arkansas
WI,2022,January,Heroin (T40.1),166,0.143845358,Wisconsin
AR,2022,January,Heroin (T40.1),10,0.0,Arkansas
WI,2022,February,Heroin (T40.1),160,0.142514011,Wisconsin
AZ,2022,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.038324123,Arizona
AZ,2022,February,Psychostimulants with abuse potential (T43.6),0,0.038324123,Arizona
WI,2022,February,Methadone (T40.3),57,0.142514011,Wisconsin
AZ,2022,February,Cocaine (T40.5),217,0.038324123,Arizona
AZ,2022,February,"Synthetic opioids, excl. methadone (T40.4)",0,0.038324123,Arizona
